Datum	Energie DG Leistung	Energie EG Leistung 
1399305902	 240.0 	 56.8
1399306501	 120.0 	 105.8
1399307101	 240.0 	 99.6
1399307701	 1800.0 	 56.5
1399308301	 480.0 	 56.5
1399308901	 480.0 	 56.5
1399309502	 240.0 	 102.4
1399310102	 240.0 	 148.0
1399310701	 240.0 	 56.2
1399311301	 240.0 	 56.2
1399311902	 360.0 	 56.1
1399312501	 600.0 	 56.2
1399313102	 360.0 	 56.8
1399313701	 240.0 	 276.8
1399314301	 240.0 	 195.4
1399314901	 360.0 	 166.0
1399315501	 480.0 	 173.0
1399316101	 480.0 	 168.5
1399316701	 360.0 	 265.0
1399317301	 720.0 	 199.5
1399317901	 720.0 	 244.1
1399318501	 480.0 	 200.6
1399319101	 480.0 	 201.5
1399319701	 1080.0 	 208.7
1399320301	 360.0 	 208.7
1399320902	 240.0 	 246.7
1399321501	 360.0 	 289.7
1399322101	 240.0 	 201.3
1399322702	 240.0 	 201.5
1399323301	 240.0 	 202.0
1399323901	 360.0 	 253.4
1399324501	 240.0 	 202.6
1399325101	 120.0 	 247.9
1399325701	 240.0 	 211.2
1399326301	 240.0 	 167.7
1399326901	 240.0 	 142.1
1399327501	 120.0 	 70.7
1399328101	 240.0 	 57.5
1399328701	 240.0 	 103.5
1399329301	 120.0 	 57.6
1399329901	 360.0 	 57.4
1399330502	 360.0 	 57.8
1399331101	 240.0 	 57.6
1399331701	 240.0 	 57.6
1399332301	 120.0 	 146.5
1399332901	 240.0 	 102.6
1399333501	 240.0 	 57.6
1399334101	 240.0 	 57.6
1399334701	 120.0 	 57.7
1399335301	 240.0 	 62.6
1399335901	 240.0 	 101.8
1399336501	 240.0 	 58.0
1399337101	 240.0 	 58.0
1399337701	 240.0 	 58.0
1399338301	 120.0 	 104.1
1399338901	 240.0 	 63.7
1399339501	 120.0 	 102.1
1399340101	 240.0 	 58.2
1399340701	 240.0 	 58.0
1399341301	 360.0 	 58.2
1399341901	 120.0 	 58.1
1399342501	 240.0 	 65.5
1399343101	 240.0 	 114.3
1399343701	 240.0 	 109.7
1399344301	 120.0 	 110.6
1399344901	 120.0 	 65.0
1399345501	 240.0 	 53.7
1399346101	 240.0 	 64.4
1399346701	 120.0 	 65.4
1399347301	 240.0 	 109.2
1399347901	 240.0 	 97.0
1399348501	 120.0 	 96.8
1399349101	 120.0 	 57.2
1399349701	 240.0 	 102.4
1399350301	 360.0 	 103.2
1399350901	 240.0 	 106.1
1399351501	 240.0 	 59.4
1399352101	 240.0 	 58.4
1399352701	 240.0 	 57.4
1399353301	 240.0 	 66.7
1399353901	 240.0 	 51.2
1399354501	 240.0 	 50.9
1399355101	 120.0 	 95.3
1399355701	 240.0 	 96.1
1399356301	 360.0 	 149.6
1399356902	 360.0 	 82.4
1399357501	 240.0 	 117.7
1399358101	 240.0 	 89.7
1399358701	 120.0 	 2812.5
1399359301	 120.0 	 2250.0
1399359902	 240.0 	 3370.9
1399360502	 240.0 	 2391.4
1399361101	 120.0 	 2326.6
1399361701	 240.0 	 2241.2
1399362302	 360.0 	 128.7
1399362901	 240.0 	 223.6
1399363501	 240.0 	 250.9
1399364101	 120.0 	 219.4
1399364701	 240.0 	 222.8
1399365301	 360.0 	 222.5
1399365901	 360.0 	 308.7
1399366501	 240.0 	 178.3
1399367101	 360.0 	 140.9
1399367701	 240.0 	 95.3
1399368302	 120.0 	 214.5
1399368902	 240.0 	 147.9
1399369502	 120.0 	 167.0
1399370101	 120.0 	 1840.5
1399370701	 120.0 	 116.3
1399371301	 360.0 	 232.2
1399371902	 360.0 	 208.6
1399372501	 360.0 	 1803.6
1399373101	 240.0 	 1855.7
1399373701	 240.0 	 123.0
1399374301	 120.0 	 194.4
